result,table,_start,_stop,_time,_value,_field,_measurement,test_name
_result,8,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:08:49+00:00,0.3896,avg_energy_pkg,unit_test_energy,idle_consumption
_result,8,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:09:09+00:00,0.3809,avg_energy_pkg,unit_test_energy,idle_consumption
_result,8,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:09:29+00:00,0.3866,avg_energy_pkg,unit_test_energy,idle_consumption
_result,8,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:09:49+00:00,0.376,avg_energy_pkg,unit_test_energy,idle_consumption
_result,8,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:10:09+00:00,0.5655,avg_energy_pkg,unit_test_energy,idle_consumption
_result,8,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:10:29+00:00,0.34,avg_energy_pkg,unit_test_energy,idle_consumption
_result,8,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:10:49+00:00,0.3962,avg_energy_pkg,unit_test_energy,idle_consumption
_result,8,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:11:09+00:00,0.3828,avg_energy_pkg,unit_test_energy,idle_consumption
_result,8,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:11:29+00:00,0.436,avg_energy_pkg,unit_test_energy,idle_consumption
_result,8,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:11:49+00:00,0.36,avg_energy_pkg,unit_test_energy,idle_consumption
_result,9,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:07:09+00:00,10.001,duration,unit_test_energy,idle_consumption
_result,9,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:07:29+00:00,10.0012,duration,unit_test_energy,idle_consumption
_result,9,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:07:49+00:00,10.0008,duration,unit_test_energy,idle_consumption
_result,9,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:08:09+00:00,10.0005,duration,unit_test_energy,idle_consumption
_result,9,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:08:29+00:00,10.0012,duration,unit_test_energy,idle_consumption
_result,9,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:08:49+00:00,10.0008,duration,unit_test_energy,idle_consumption
_result,9,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:09:09+00:00,10.001,duration,unit_test_energy,idle_consumption
_result,9,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:09:29+00:00,10.0013,duration,unit_test_energy,idle_consumption
_result,9,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:09:49+00:00,10.0013,duration,unit_test_energy,idle_consumption
_result,9,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:10:09+00:00,10.0006,duration,unit_test_energy,idle_consumption
_result,9,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:10:29+00:00,10.0009,duration,unit_test_energy,idle_consumption
_result,9,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:10:49+00:00,10.0009,duration,unit_test_energy,idle_consumption
_result,9,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:11:09+00:00,10.0013,duration,unit_test_energy,idle_consumption
_result,9,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:11:29+00:00,10.0007,duration,unit_test_energy,idle_consumption
_result,9,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-22 17:11:49+00:00,10.0006,duration,unit_test_energy,idle_consumption
